Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / European Union,Price / European Union,Compare At Price / European Union,Included / International,Price / International,Compare At Price / International,Status
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,Creamy apricot-skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,juniors seat 80cm,,,'4951514701991,2000.0,shopify,deny,manual,327.93,983.79,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6920_2294725.jpg?v=1688507015,11,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/1096_2293984.jpg?v=1688507519,kg,,109.31,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,Creamy apricot-skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,Four people 0cm,,,'4951514701983,2000.0,shopify,deny,manual,371.49,1114.47,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/305_2294719.jpg?v=1688507020,12,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2474_2293988.jpg?v=1688507510,kg,,123.83,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,champagne yellow-skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,85cm for a single person,,,'4951514701988,2000.0,shopify,deny,manual,161.61,484.83,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/5490_2294712.jpg?v=1688507025,13,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6258_2293994.jpg?v=1688507508,kg,,53.87,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,champagne yellow-skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,double seat 0cm,,,'4951514702000,2000.0,shopify,deny,manual,228.93,686.79,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/3754_2294705.jpg?v=1688507028,14,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8244_2294003.jpg?v=1688507494,kg,,76.31,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,champagne yellow-skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,Large double seat 40cm,,,'4946972024004,2000.0,shopify,deny,manual,264.57,793.71,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6301_2294699.jpg?v=1688507033,15,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8014_2294009.jpg?v=1688507489,kg,,88.19,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,champagne yellow-skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,three people 60cm,,,'4951514701996,2000.0,shopify,deny,manual,304.17,912.51,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/3204_2294672.jpg?v=1688507038,16,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/1143_2294014.jpg?v=1688507482,kg,,101.39,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,champagne yellow-skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,juniors seat 80cm,,,'4951514701992,2000.0,shopify,deny,manual,327.93,983.79,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/5655_2294665.jpg?v=1688507041,17,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8258_2294019.jpg?v=1688507481,kg,,109.31,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,champagne yellow-skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,Four people 0cm,,,'4951514701984,2000.0,shopify,deny,manual,371.49,1114.47,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/1977_2294657.jpg?v=1688507049,18,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/5533_2294025.jpg?v=1688507476,kg,,123.83,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,Malachite green-skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,85cm for a single person,,,'4951514701989,2000.0,shopify,deny,manual,161.61,484.83,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/4900_2294649.jpg?v=1688507051,19,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/5743_2294030.jpg?v=1688507474,kg,,53.87,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,Malachite green-skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,double seat 0cm,,,'4946972024001,2000.0,shopify,deny,manual,228.93,686.79,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9063_2294642.jpg?v=1688507053,20,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8759_2294040.jpg?v=1688507467,kg,,76.31,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,Malachite green-skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,Large double seat 40cm,,,'4946972024005,2000.0,shopify,deny,manual,264.57,793.71,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/3405_2294634.jpg?v=1688507070,21,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2797_2294047.jpg?v=1688507465,kg,,88.19,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,Malachite green-skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,three people 60cm,,,'4951514701997,2000.0,shopify,deny,manual,304.17,912.51,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6109_2294610.jpg?v=1688507073,22,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/1327_2294051.jpg?v=1688507461,kg,,101.39,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,Malachite green-skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,juniors seat 80cm,,,'4951514701993,2000.0,shopify,deny,manual,327.93,983.79,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/7389_2294602.jpg?v=1688507080,23,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2429_2294057.jpg?v=1688507454,kg,,109.31,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,Malachite green-skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,Four people 0cm,,,'4951514701985,2000.0,shopify,deny,manual,371.49,1114.47,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/4746_2294594.jpg?v=1688507084,24,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2904_2294061.jpg?v=1688507447,kg,,123.83,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,Business black-skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,85cm for a single person,,,'4951514701990,2000.0,shopify,deny,manual,161.61,484.83,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6837_2294587.jpg?v=1688507095,25,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/666_2294069.jpg?v=1688507446,kg,,53.87,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,Business black-skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,double seat 0cm,,,'4946972024002,2000.0,shopify,deny,manual,228.93,686.79,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2414_2294578.jpg?v=1688507102,26,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/3521_2294081.jpg?v=1688507439,kg,,76.31,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,Business black-skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,Large double seat 40cm,,,'4946972024006,2000.0,shopify,deny,manual,264.57,793.71,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/3760_2294571.jpg?v=1688507109,27,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8786_2294087.jpg?v=1688507427,kg,,88.19,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,Business black-skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,three people 60cm,,,'4951514701998,2000.0,shopify,deny,manual,304.17,912.51,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8242_2294546.jpg?v=1688507116,28,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8793_2294093.jpg?v=1688507420,kg,,101.39,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,Business black-skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,juniors seat 80cm,,,'4951514701994,2000.0,shopify,deny,manual,327.93,983.79,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/7846_2294538.jpg?v=1688507141,29,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/4693_2294098.jpg?v=1688507411,kg,,109.31,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,Business black-skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,Four people 0cm,,,'4951514701986,2000.0,shopify,deny,manual,371.49,1114.47,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/4079_2294530.jpg?v=1688507150,30,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/1501_2294103.jpg?v=1688507407,kg,,123.83,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,Girly pink type A-skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,85cm for a single person,,,'5029864679527,2000.0,shopify,deny,manual,161.61,484.83,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/3615_2294522.jpg?v=1688507152,31,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/7501_2294108.jpg?v=1688507403,kg,,53.87,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,Girly pink type A-skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,double seat 0cm,,,'5029864679528,2000.0,shopify,deny,manual,228.93,686.79,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/1993_2294514.jpg?v=1688507162,32,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2704_2294119.jpg?v=1688507396,kg,,76.31,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,Girly pink type A-skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,Large double seat 40cm,,,'5029864679529,2000.0,shopify,deny,manual,264.57,793.71,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/450_2294507.jpg?v=1688507165,33,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8241_2294124.jpg?v=1688507394,kg,,88.19,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,Girly pink type A-skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,three people 60cm,,,'5029864679530,2000.0,shopify,deny,manual,304.17,912.51,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/5219_2294480.jpg?v=1688507169,34,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/3337_2294130.jpg?v=1688507392,kg,,101.39,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,Girly pink type A-skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,juniors seat 80cm,,,'5029864679531,2000.0,shopify,deny,manual,327.93,983.79,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/5712_2294472.jpg?v=1688507183,35,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/4209_2294134.jpg?v=1688507388,kg,,109.31,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,Girly pink type A-skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,Four people 0cm,,,'5029864679532,2000.0,shopify,deny,manual,371.49,1114.47,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/3017_2294465.jpg?v=1688507188,36,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2396_2294140.jpg?v=1688507383,kg,,123.83,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,Advanced gray type A-skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,85cm for a single person,,,'5029864679539,2000.0,shopify,deny,manual,161.61,484.83,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9268_2294457.jpg?v=1688507190,37,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/288_2294147.jpg?v=1688507382,kg,,53.87,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,Advanced gray type A-skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,double seat 0cm,,,'5029864679540,2000.0,shopify,deny,manual,228.93,686.79,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2420_2294449.jpg?v=1688507198,38,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/567_2294161.jpg?v=1688507375,kg,,76.31,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,Advanced gray type A-skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,Large double seat 40cm,,,'5029864679541,2000.0,shopify,deny,manual,264.57,793.71,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8909_2294442.jpg?v=1688507200,39,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6638_2294166.jpg?v=1688507361,kg,,88.19,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,Advanced gray type A-skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,three people 60cm,,,'5029864679542,2000.0,shopify,deny,manual,304.17,912.51,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2092_2294416.jpg?v=1688507205,40,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9320_2294172.jpg?v=1688507354,kg,,101.39,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,Advanced gray type A-skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,juniors seat 80cm,,,'5029864679543,2000.0,shopify,deny,manual,327.93,983.79,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/572_2294408.jpg?v=1688507216,41,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/5863_2294177.jpg?v=1688507352,kg,,109.31,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,Advanced gray type A-skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,Four people 0cm,,,'5029864679544,2000.0,shopify,deny,manual,371.49,1114.47,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2150_2294400.jpg?v=1688507219,42,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6491_2294183.jpg?v=1688507348,kg,,123.83,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,Lake Green Type A - skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,85cm for a single person,,,'5029864679521,2000.0,shopify,deny,manual,161.61,484.83,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/5081_2294393.jpg?v=1688507222,43,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/4269_2294189.jpg?v=1688507341,kg,,53.87,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,Lake Green Type A - skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,double seat 0cm,,,'5029864679522,2000.0,shopify,deny,manual,228.93,686.79,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/3949_2294386.jpg?v=1688507235,44,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/575_2294201.jpg?v=1688507338,kg,,76.31,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,Lake Green Type A - skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,Large double seat 40cm,,,'5029864679523,2000.0,shopify,deny,manual,264.57,793.71,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/4501_2294378.jpg?v=1688507237,45,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/5673_2294208.jpg?v=1688507336,kg,,88.19,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,Lake Green Type A - skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,three people 60cm,,,'5029864679524,2000.0,shopify,deny,manual,304.17,912.51,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/1020_2294351.jpg?v=1688507242,46,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8706_2294213.jpg?v=1688507332,kg,,101.39,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,Lake Green Type A - skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,juniors seat 80cm,,,'5029864679525,2000.0,shopify,deny,manual,327.93,983.79,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/3351_2294345.jpg?v=1688507250,47,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/3323_2294218.jpg?v=1688507327,kg,,109.31,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,Lake Green Type A - skin-friendly flannelette environmental protection high resilience sponge skin-friendly fabric,,Four people 0cm,,,'5029864679526,2000.0,shopify,deny,manual,371.49,1114.47,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6967_2294337.jpg?v=1688507255,48,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/7049_2294223.jpg?v=1688507321,kg,,123.83,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,milk tea color A type-technical cloth environmental protection high resilience sponge three-proof disposable fabric,,85cm for a single person,,,'5029864679581,2000.0,shopify,deny,manual,161.61,484.83,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2577_2294329.jpg?v=1688507260,49,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/3144_2294228.jpg?v=1688507318,kg,,53.87,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,milk tea color A type-technical cloth environmental protection high resilience sponge three-proof disposable fabric,,double seat 0cm,,,'5029864679582,2000.0,shopify,deny,manual,228.93,686.79,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2516_2294322.jpg?v=1688507263,50,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/883_2294252.jpg?v=1688507316,kg,,76.31,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,milk tea color A type-technical cloth environmental protection high resilience sponge three-proof disposable fabric,,Large double seat 40cm,,,'5029864679583,2000.0,shopify,deny,manual,264.57,793.71,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/1469_2294313.jpg?v=1688507266,51,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8155_2294257.jpg?v=1688507307,kg,,88.19,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,milk tea color A type-technical cloth environmental protection high resilience sponge three-proof disposable fabric,,three people 60cm,,,'5029864679584,2000.0,shopify,deny,manual,304.17,912.51,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8252_2294286.jpg?v=1688507274,52,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8777_2294263.jpg?v=1688507297,kg,,101.39,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,milk tea color A type-technical cloth environmental protection high resilience sponge three-proof disposable fabric,,juniors seat 80cm,,,'5029864679585,2000.0,shopify,deny,manual,327.93,983.79,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8215_2294279.jpg?v=1688507284,53,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9831_2294271.jpg?v=1688507291,kg,,109.31,,,,,,,,
creamy-sofa-for-small-apartments-ideal-for-clothing-stores-homestays-and-card-seats,,,,,,,,,milk tea color A type-technical cloth environmental protection high resilience sponge three-proof disposable fabric,,Four people 0cm,,,'5029864679586,2000.0,shopify,deny,manual,371.49,1114.47,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9831_2294271.jpg?v=1688507291,54,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8215_2294279.jpg?v=1688507284,kg,,123.83,,,,,,,,
